UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),POSTED_BY_Dealer,POSTED_BY_Owner,BHK_OR_RK_RK
False,False,2,650.0847937000001,True,True,22.511685,88.352458,46.0,True,False,False
False,False,3,1927.105153,True,True,28.365512,77.34630600000001,46.0,True,False,False
True,True,3,1415.285079,False,True,28.494868,77.410298,70.0,False,True,False
False,True,3,1340.225924,True,True,28.5035,77.426447,70.0,True,False,False
False,False,2,1207.091664,True,True,28.22,76.78,32.0,False,True,False
False,False,3,1742.49758,True,True,28.66667,77.41667,18.0,False,True,False
False,True,2,735.2941176,True,True,22.257311,73.12684200000001,16.5,False,True,False
False,True,3,1000.0,True,True,28.404729999999997,77.367514,42.0,True,False,False
False,False,1,380.0217155,True,True,19.811319,72.76894,10.5,False,True,False
False,False,2,1036.096257,True,True,13.083808,77.395096,62.0,False,True,False
False,True,2,1313.061507,True,True,18.749,74.3422,95.0,True,False,False
False,False,3,1600.11744,True,True,25.879721,86.587391,54.5,True,False,False
False,True,3,2640.161516,True,True,28.522931,77.357078,170.0,True,False,False
False,False,4,2195.204323,True,True,28.874383,77.113251,65.0,True,False,False
False,False,3,1672.427249,True,True,28.397898,77.087404,150.0,True,False,False
True,True,3,1489.716509,False,False,22.05849,82.138222,26.8,False,False,False
False,False,2,650.026001,True,True,25.45528,81.87167,25.0,False,True,False
False,False,3,1700.0,True,True,23.399528,85.357421,85.0,True,False,False
False,True,3,1549.714852,True,True,23.399528,85.357421,62.5,True,False,False
False,False,2,1100.110011,True,True,22.271214,73.188827,40.0,False,True,False
False,False,2,1060.028585,True,True,19.038205,73.06612,89.0,True,False,False
False,False,2,1269.914569,True,True,12.9958935,77.761394,55.0,False,True,False
False,True,3,2637.187001,True,True,23.166495,72.63429000000001,99.0,True,False,False
False,True,2,939.4952873,True,True,28.5041,77.381557,30.9,True,False,False
False,True,3,1399.936367,True,True,19.1759,72.9522,220.0,True,False,False
False,False,2,1250.0,True,True,13.0306,77.6485,60.0,True,False,False
True,True,1,673.9973102999999,False,True,19.11333,72.92156700000001,85.2,True,False,False
False,False,2,756.1929596,True,True,12.85826,80.18419499999999,29.0,False,True,False
True,False,1,470.01316039999995,False,True,19.18,72.96333,75.0,True,False,False
True,True,1,476.346912,False,True,28.743724,76.81131500000001,58.0,True,False,False
False,True,2,999.0287221,True,True,19.2836,72.8675,72.0,True,False,False
True,True,2,930.0162752999998,False,True,19.1758,72.8643,120.0,True,False,False
False,False,2,1199.040767,True,True,10.986809,76.99759499999999,60.0,False,True,False
False,False,2,745.1991975,True,True,28.66667,77.41667,26.0,False,True,False
False,False,2,1054.111033,True,True,10.97,76.9,45.0,False,True,False
False,False,2,1220.037319,True,True,18.476532,73.820689,170.0,True,False,False
False,False,2,1299.82669,True,True,27.557683,76.631291,75.0,False,True,False
False,False,2,1170.194459,True,True,13.03478,80.15586,68.0,True,False,False
True,False,2,959.8603839,False,True,18.4543,73.1147,22.0,False,True,False
False,False,3,2613.890963,True,True,10.52,76.21,35.0,False,True,False
True,True,2,572.1716514999999,False,False,18.96,72.82,110.0,True,False,False
False,True,3,1102.029571,True,True,24.69028,78.41889,360.0,True,False,False
False,True,2,1030.15546,True,True,21.0,77.0,55.0,False,True,False
False,False,3,1434.13235,True,True,24.69028,78.41889,140.0,True,False,False
True,True,2,955.0138226,False,True,19.1759,72.9522,190.0,True,False,False
True,False,2,1023.171049,False,True,26.154874,91.670312,39.3,True,False,False
True,True,4,2689.039475,False,True,12.8855,77.5638,250.0,True,False,False
False,False,2,1200.0,True,True,18.52361,73.84778,81.0,True,False,False
False,False,3,1459.854015,True,True,13.055985,77.622157,80.0,False,True,False
False,False,2,1060.335594,True,True,26.91868,75.750399,29.7,True,False,False
False,False,3,1500.0,True,True,18.9147285,72.8202265,750.0,True,False,False
False,True,3,1810.118563,True,True,12.928575,77.58572099999999,200.0,False,True,False
False,False,3,1200.14771,True,True,12.95161,80.14097,65.0,False,True,False
True,True,2,639.9590426,False,True,19.1849,72.8347,150.0,True,False,False
False,True,2,1310.211946,True,True,28.576117,77.382136,68.0,True,False,False
False,False,1,795.5148117000001,True,True,16.700359,76.83521,420.0,True,False,False
True,False,4,3944.254536,False,True,30.706256,75.70013399999999,150.0,True,False,False
False,True,4,3164.556962,True,False,28.5679,77.3679,250.0,True,False,False
False,False,1,669.8920728999999,True,True,18.52361,73.84778,18.0,False,True,False
False,False,2,1120.1236,True,True,18.714661,73.678196,87.0,True,False,False
True,True,1,680.0618238,False,True,24.69028,78.41889,66.0,True,False,False
True,True,3,1550.788317,False,True,12.928575,77.58572099999999,120.0,True,False,False
False,False,2,965.3356735,True,True,28.162032,76.811066,22.0,False,True,False
False,True,3,2307.6923079999997,True,True,28.392679,77.344375,120.0,True,False,False
False,False,2,1294.117647,True,True,12.95619,77.70194000000001,110.0,True,False,False
False,False,2,1050.328228,True,True,21.737243,73.016651,24.0,False,True,False
True,True,2,1252.13432,False,True,21.12359,72.804292,44.0,False,True,False
False,False,2,1337.345369,True,True,28.406388,77.342588,40.0,True,False,False
False,False,3,1440.167583,True,True,12.96991,77.59796,55.0,False,True,False
True,False,2,895.2254642000001,False,True,17.815234,83.35818,27.0,True,False,False
False,False,3,1450.116009,True,True,28.579004,77.431173,50.0,False,True,False
False,False,1,665.0446067,True,True,19.126499,72.99956,82.0,True,False,False
False,False,1,625.0,True,True,22.54111,88.33778000000001,70.0,False,True,False
False,False,4,1300.108342,True,True,22.5,88.35,48.0,False,True,False
False,True,3,2367.664468,True,True,28.542768,77.365736,140.0,False,True,False
False,False,3,1275.00425,True,True,19.097244,72.846785,450.0,True,False,False
False,False,4,2052.27911,True,True,28.63676,77.36315,95.0,False,True,False
False,False,2,1000.0,True,True,28.469063,77.308984,80.0,True,False,False
False,False,2,1100.034376,True,True,12.96991,77.59796,32.0,False,True,False
False,False,3,2666.1588269999997,True,True,12.91668,77.59196,280.0,True,False,False
False,False,3,2249.2127760000003,True,True,28.870999,76.636211,50.0,True,False,False
True,False,2,1020.03643,False,True,26.154874,91.670312,39.2,True,False,False
False,False,2,1397.116352,True,True,19.1849,72.8347,250.0,True,False,False
True,False,3,1425.0,False,True,30.712867,76.648557,39.9,False,True,False
False,False,3,1300.034211,True,True,26.979452,75.765051,38.0,True,False,False
False,False,2,1169.950739,True,True,23.159294,72.658666,38.0,True,False,False
False,False,2,678.0171763999999,True,True,13.0983,80.1622,45.0,False,True,False
False,False,1,1089.9182560000002,True,True,22.3,73.2,8.0,False,True,False
False,False,3,1550.017885,True,True,13.050268,80.256302,260.0,True,False,False
False,False,2,882.2232025000001,True,True,22.68333,88.36667,20.0,False,True,False
False,False,1,400.0,True,True,24.69028,78.41889,70.0,True,False,False
True,False,1,424.33397419999994,False,True,19.4559,72.8114,30.9,True,False,False
False,False,3,1200.0,True,True,13.09,80.27,46.2,True,False,False
False,False,3,1264.880952,True,True,12.96991,77.59796,85.0,True,False,False
False,False,3,1100.070972,True,True,23.229813,77.495101,31.0,True,False,False
False,False,2,1118.039131,True,True,21.022122,79.007475,52.0,False,True,False
False,False,2,1005.025126,True,True,21.094632,79.074805,60.0,True,False,False
False,False,5,5714.285714,True,True,21.143354,72.770931,300.0,False,True,False
True,True,1,402.8461959,False,False,33.45,76.24,73.6,True,False,False
False,False,2,949.8480243,True,True,12.55,77.417,50.0,True,False,False
True,True,3,908.0,False,False,24.862517,78.28246700000001,90.8,True,False,False
True,True,2,1089.588378,False,True,26.8626,75.7633,45.0,False,True,False
True,False,2,603.9638794,False,False,19.263568,73.133543,51.5,True,False,False
False,False,3,2100.6564550000003,True,True,28.5574,77.15899999999999,48.0,True,False,False
False,False,1,600.0,True,True,19.18,72.96333,87.0,True,False,False
False,False,3,2050.2306510000003,True,True,12.9958935,77.761394,160.0,False,True,False
False,False,2,967.1672181,True,True,22.54111,88.33778000000001,38.0,True,False,False
False,False,2,1120.134416,True,True,13.0318,77.6583,40.0,False,True,False
True,True,3,1600.0,False,True,24.0447,78.9592,480.0,True,False,False
False,True,3,1950.078003,True,True,13.152957999999998,77.426875,250.0,True,False,False
False,True,2,1212.245737,True,True,28.560719,77.386208,59.0,False,True,False
False,False,3,1733.3333329999998,True,True,28.5889,77.3352,130.0,True,False,False
False,False,2,813.2974127,True,True,19.103831,72.837361,320.0,True,False,False
False,False,2,950.0805153,True,True,19.97126,79.285207,29.5,False,True,False
False,False,3,1340.388007,True,True,22.72056,75.84722,38.0,False,True,False
False,True,3,3061.536892,True,True,12.96991,77.59796,300.0,True,False,False
False,False,3,2060.015107,True,True,19.124896,72.89350300000001,600.0,True,False,False
False,False,2,1006.289308,True,True,22.328394,73.176639,27.2,False,True,False
True,True,2,1325.966851,False,False,28.514348,76.983292,120.0,True,False,False
True,True,1,731.0475912,False,True,19.141644,72.842908,100.0,True,False,False
False,False,2,950.0351865,True,True,27.685618,85.325317,81.0,True,False,False
False,True,1,610.0217865000001,True,True,19.1955,72.8728,98.0,True,False,False
False,False,2,1230.198854,True,True,28.577672999999997,77.389781,73.0,False,True,False
False,True,1,750.0,True,True,23.25,77.41667,18.0,False,True,False
True,False,2,857.1428571,False,True,22.403867,88.47000600000001,30.0,True,False,False
False,True,4,4100.761570000001,True,True,28.678014,77.38296,210.0,False,True,False
True,True,1,454.97686560000005,False,False,18.96,72.82,76.7,True,False,False
False,True,2,475.070555,True,True,28.394375,77.35722700000001,20.2,True,False,False
False,False,3,1775.271512,True,True,28.585757,77.396668,85.0,False,True,False
False,False,2,1160.019069,True,True,13.338634,77.759291,73.0,False,True,False
False,True,1,550.1222494,True,True,30.662283,76.822397,13.5,True,False,False
False,True,3,1220.220802,True,True,28.5041,77.381557,42.0,True,False,False
False,False,2,1079.310345,True,True,13.112592,77.43476700000001,62.6,False,True,False
False,False,3,1610.057345,True,True,28.9196,76.8972,73.0,True,False,False
False,True,3,1735.316552,True,True,28.558047,77.392752,91.0,True,False,False
False,False,2,1138.147567,True,True,18.452663,73.93104,58.0,False,True,False
False,False,1,630.0438907,True,True,12.840956,77.659441,44.5,False,True,False
False,True,2,1155.226022,True,True,12.762714,77.766821,48.3,False,True,False
False,False,2,1165.1816310000002,True,True,30.752321,76.772816,34.0,False,True,False
False,True,1,543.5630689,True,True,28.652011,77.482362,20.9,False,True,False
False,True,1,716.2297665,True,True,19.1849,72.8347,100.0,True,False,False
False,False,2,963.1728045,True,True,19.2167,73.0833,51.0,True,False,False
False,True,2,1224.860124,True,True,12.928575,77.58572099999999,81.0,True,False,False
True,True,2,1092.436975,False,True,28.6396,77.0884,130.0,True,False,False
False,False,1,619.0800471,True,True,19.147866,72.932609,100.0,True,False,False
False,False,2,960.170697,True,True,21.19233,79.062102,27.0,True,False,False
False,False,3,1665.186501,True,True,10.159679,76.38519000000001,75.0,False,True,False
False,False,2,1000.0,True,True,11.857672,75.442369,48.0,False,True,False
False,False,2,929.0226682,True,True,12.90579,77.54264,50.0,False,True,False
True,True,2,1022.399851,False,True,18.96667,72.83333,220.0,True,False,False
False,True,2,1019.084677,True,True,28.567633,77.383124,55.0,False,True,False
False,False,2,1314.800902,True,True,26.832353,75.841749,35.0,False,True,False
False,False,2,899.8875141000001,True,True,8.72889,77.70806,32.0,False,True,False
False,True,2,1294.964029,True,True,28.546788,77.37849399999999,73.8,True,False,False
False,True,2,700.0030435,True,True,24.69028,78.41889,230.0,True,False,False
False,False,1,480.0529714,True,True,19.405286,72.78933599999999,29.0,True,False,False
True,True,2,1225.086853,False,True,18.510418,73.781944,67.0,True,False,False
False,False,2,1100.173712,True,True,12.9077,77.6755,38.0,True,False,False
False,True,3,1157.894737,True,False,12.808137,77.58308000000001,110.0,True,False,False
False,True,2,587.9208978999999,True,True,30.594843,76.84983000000001,11.0,False,True,False
False,False,2,1000.0,True,True,26.860095,78.004003,35.0,False,True,False
False,True,1,719.9576496000001,True,True,19.249861,72.96386600000001,68.0,True,False,False
False,False,3,1325.478645,True,True,20.932745,72.923541,36.0,False,True,False
False,False,1,625.0,True,True,18.52783,73.875757,25.0,True,False,False
False,False,2,909.9181074,True,True,13.153073999999998,80.27557,40.0,False,True,False
False,True,2,1020.176831,True,True,13.055985,77.622157,45.0,True,False,False
False,False,4,3840.035109,True,True,19.05444,72.84056,1400.0,True,False,False
False,False,1,511.0336818,True,True,18.72,73.68,22.0,False,True,False
False,True,3,1200.0,True,True,26.928785,75.828002,24.0,True,False,False
False,False,3,1643.7742050000002,True,True,18.96,72.82,1320.0,True,False,False
False,False,3,1857.064018,True,True,28.394375,77.35722700000001,67.3,True,False,False
False,True,3,1555.512347,True,True,13.09,80.27,160.0,True,False,False
False,True,2,1124.974432,True,True,24.69028,78.41889,110.0,True,False,False
False,True,2,1200.120012,True,True,12.897859,77.617213,80.0,False,True,False
False,False,3,1695.2488050000002,True,True,20.85,86.33333,60.3,False,True,False
False,False,2,1338.2402140000002,True,True,18.5481,73.8995,160.0,True,False,False
False,False,2,1299.18337,True,True,21.202671,79.051817,35.0,False,True,False
False,False,3,1447.963801,True,True,12.86,77.786,80.0,True,False,False
False,False,2,950.209046,True,True,17.7,83.25,25.0,False,True,False
False,True,2,1445.85726,True,True,28.474615999999997,76.990309,70.5,True,False,False
False,False,3,1410.437236,True,True,22.690183,88.454886,40.0,False,True,False
False,False,3,2000.0,True,True,24.69028,78.41889,1300.0,True,False,False
False,False,4,2500.0,True,True,12.96991,77.59796,350.0,False,True,False
False,False,2,1069.900143,True,True,10.792061,76.652546,30.0,False,True,False
False,False,3,1525.010167,True,True,13.024599,77.70444300000001,75.0,False,True,False
False,True,3,1579.970831,True,True,22.304805,73.23414,32.5,False,True,False
False,False,3,1500.0,True,True,13.344287,77.111085,120.0,True,False,False
False,True,4,2366.666667,True,True,21.17,72.83,78.1,False,True,False
False,False,2,900.090009,True,True,22.3,73.2,30.0,False,True,False
False,False,3,3498.098859,True,True,19.0167,72.8167,690.0,True,False,False
False,True,1,584.8680936000001,True,True,28.652011,77.482362,23.5,False,True,False
False,True,3,2275.1403,True,True,28.576117,77.382136,150.0,True,False,False
False,False,2,1360.081605,True,True,27.98889,76.38833000000001,40.0,False,True,False
False,False,3,1715.94509,True,True,9.930471,76.271273,65.0,False,True,False
False,False,2,1000.0,True,True,18.496657,73.83631899999999,75.0,False,True,False
True,False,2,1174.934726,False,True,19.076466,72.999804,58.5,True,False,False
True,True,2,1165.892099,False,False,13.055985,77.622157,57.7,False,False,False
False,False,2,1262.907659,True,True,19.1758,72.8643,170.0,True,False,False
False,True,2,1040.068201,True,True,21.56128,74.21238000000001,61.0,True,False,False
False,False,2,1100.038825,True,True,18.5442,73.7948,85.0,True,False,False
False,True,2,1239.473684,True,True,26.860559999999996,80.91583,47.1,True,False,False
False,False,2,968.6866411,True,True,15.459622,73.941404,43.0,False,True,False
True,False,2,980.1009801,False,True,19.304032,84.61096500000001,33.0,True,False,False
False,False,1,700.097688,True,True,26.8626,75.7633,21.5,False,True,False
True,True,1,565.1302605000001,False,False,16.897246,73.382029,14.1,False,False,False
False,False,1,344.4756315,True,True,30.292178000000003,78.068793,13.5,False,True,False
True,False,2,723.0851633999999,False,True,22.648322,88.4431525,54.0,True,False,False
False,False,3,1250.0,True,True,27.18,78.02,32.0,False,True,False
False,False,2,840.1453223999999,True,True,22.65921,88.4384,18.5,False,True,False
False,False,4,5092.00324,True,True,28.403138,77.070052,440.0,True,False,False
False,False,2,759.9901937000001,True,True,19.88879,75.34344,31.0,False,True,False
True,True,3,1410.029499,False,True,30.696627000000003,76.693764,47.8,True,False,False
False,False,3,1340.083383,True,True,19.038205,73.06612,180.0,True,False,False
False,False,1,786.163522,True,True,12.898066,74.834558,35.0,False,True,False
False,False,3,1596.715328,True,True,28.2102,76.8606,35.0,True,False,False
False,True,3,1073.1916720000002,True,True,19.1759,72.9522,200.0,True,False,False
True,True,3,1578.947368,False,True,12.96991,77.59796,150.0,False,True,False
True,True,2,633.2533013,False,False,18.5438,73.9438,63.3,True,False,False
False,False,2,1084.864392,True,True,24.69028,78.41889,62.0,True,False,False
False,True,3,1649.52381,True,True,28.479440000000004,76.971432,86.6,True,False,False
True,True,2,754.7169811000001,False,True,19.1955,72.8728,120.0,True,False,False
False,True,3,1476.01476,True,True,19.239813,72.962722,180.0,True,False,False
True,True,2,381.7768947,False,False,19.193771,73.19789200000001,26.9,False,False,False
False,False,2,1100.244499,True,True,17.7,83.25,31.5,False,True,False
False,True,2,1211.680601,True,True,12.9847,77.5491,100.0,True,False,False
False,False,4,2014.189988,True,True,30.752321,76.772816,51.1,True,False,False
False,False,3,1390.02453,True,True,9.967,76.2998,85.0,True,False,False
False,False,2,1250.0,True,True,27.651998,79.206622,93.0,False,True,False
False,False,3,1700.060716,True,True,11.0,76.96667,84.0,True,False,False
False,False,3,2400.0,True,True,22.31055,73.1695,120.0,True,False,False
False,False,2,1273.133376,True,True,28.431862,77.351104,39.9,True,False,False
True,True,2,449.41800369999993,False,False,24.69028,78.41889,100.0,True,False,False
False,False,3,1295.336788,True,True,22.54111,88.33778000000001,40.0,False,True,False
True,True,2,1100.110011,False,True,28.716907,77.12469899999999,80.0,True,False,False
True,True,3,1857.142857,False,True,26.16667,75.78333,130.0,True,False,False
False,False,3,1086.229947,True,True,28.450182,77.113156,130.0,True,False,False
False,True,3,1293.103448,True,True,28.44414,77.465898,36.0,True,False,False
False,True,2,1173.156587,True,False,12.989437,77.71780600000001,70.8,False,False,False
False,False,2,1250.0,True,True,21.52,70.47,18.0,False,True,False
False,False,2,1130.311615,True,True,12.840956,77.659441,39.9,True,False,False
True,False,2,1100.052383,False,True,18.96667,72.83333,42.0,True,False,False
True,True,2,527.0092227,False,True,19.089471,72.937616,100.0,True,False,False
False,False,2,800.0,True,True,28.583703999999997,77.360401,40.0,False,True,False
False,False,5,2889.0450530000003,True,True,21.104470000000003,79.092709,370.0,True,False,False
False,False,3,1200.192031,True,True,26.919936,75.79471600000001,50.0,False,True,False
True,True,3,1850.029522,False,True,28.442934,77.477933,94.0,True,False,False
False,True,3,1944.981732,True,True,28.577672999999997,77.389781,90.5,True,False,False
False,False,3,1500.205508,True,True,23.368714,85.34384,73.0,True,False,False
False,False,2,980.0718719,True,True,28.568846,77.324966,90.0,True,False,False
False,True,3,1350.007105,True,True,12.86,77.786,95.0,True,False,False
False,False,1,350.0093336,True,True,19.256471,72.868815,75.0,True,False,False
False,False,2,1214.697844,True,True,19.1849,72.8347,200.0,True,False,False
False,False,2,1305.158484,True,True,23.166495,72.63429000000001,63.0,True,False,False
False,False,3,1700.111483,True,True,20.355898999999997,85.843519,61.0,False,True,False
False,False,2,900.090009,True,True,13.096108,77.627179,50.0,False,True,False
False,False,1,575.0,True,True,18.52361,73.84778,46.0,True,False,False
False,False,3,1237.815256,True,True,15.462648000000002,73.804488,80.0,False,True,False
False,True,3,1850.0,True,True,26.900926,75.775927,59.2,True,False,False
True,True,2,668.9282812999999,False,False,19.1849,72.8347,140.0,True,False,False
False,True,2,977.9614325,True,True,19.245347,73.124577,71.0,True,False,False
False,False,2,905.192949,True,True,26.809242,75.741434,38.0,False,True,False
False,False,3,1050.080775,True,True,22.140267,88.40308900000001,78.0,False,True,False
False,False,2,949.7964722000002,True,True,31.292349,75.592435,35.0,False,True,False
False,False,3,1100.086281,True,True,25.025959,75.873414,51.0,False,True,False
False,False,3,1912.557397,True,True,28.522931,77.357078,95.8,True,False,False
False,False,3,1478.373144,True,True,28.703857,77.442666,45.8,True,False,False
True,True,2,1200.051066,False,True,12.96991,77.59796,94.0,True,False,False
False,False,3,1230.228471,True,True,22.12703,88.51872900000001,56.0,False,True,False
False,False,3,1615.034503,True,True,13.050999999999998,77.5962,110.0,False,True,False
False,False,3,1836.158192,True,True,19.049214000000003,73.072916,130.0,True,False,False
False,True,3,1373.78183,True,True,30.682453,76.75695999999999,43.7,True,False,False
False,True,2,1374.200872,True,True,19.1615,72.8731,230.0,True,False,False
False,False,3,1857.416007,True,True,28.394375,77.35722700000001,68.0,True,False,False
False,False,2,1201.201201,True,True,12.973237,77.64685899999999,32.0,False,True,False
False,True,2,1048.148148,True,True,26.928785,75.828002,28.3,True,False,False
False,False,5,7500.0,True,True,18.972317,72.806327,6900.0,True,False,False
True,True,2,1296.701516,False,True,24.69028,78.41889,160.0,True,False,False
False,False,1,740.0555042000001,True,True,20.384847,72.93054599999999,16.0,False,True,False
False,False,2,1000.0,True,True,19.1034,73.0084,100.0,True,False,False
False,True,2,750.032329,True,True,19.4559,72.8114,58.0,True,False,False
False,True,2,915.1921904,True,True,26.900926,75.775927,30.0,True,False,False
False,False,2,1433.006926,True,True,9.97833,76.28361,120.0,False,True,False
False,True,3,1669.23472,True,True,28.480312,77.107771,130.0,True,False,False
False,True,3,1852.464439,True,True,30.662283,76.822397,56.0,True,False,False
True,True,3,1739.226033,False,True,30.651192,76.755011,79.1,True,False,False
False,True,2,1155.115512,True,True,13.338634,77.759291,84.0,False,True,False
False,False,3,1911.483605,True,True,19.040066,73.115347,130.0,True,False,False
False,False,3,1296.023564,True,True,12.925027,80.235348,88.0,True,False,False
False,False,4,2839.833396,True,True,28.560719,77.386208,300.0,True,False,False
False,False,1,700.1647446000001,True,True,21.232813,72.832454,25.5,False,True,False
False,False,2,1075.268817,True,True,30.300497999999997,78.00497,42.0,False,True,False
False,False,2,1362.048894,True,True,13.022383,76.13309699999999,58.5,True,False,False
False,False,3,1057.082452,True,True,22.54111,88.33778000000001,40.0,False,True,False
True,False,2,1163.170163,False,True,13.055985,77.622157,49.9,True,False,False
False,True,2,900.2770082999999,True,True,23.09444,77.51805999999999,13.0,False,True,False
True,True,2,1107.769424,False,False,12.808137,77.58308000000001,88.4,True,False,False
False,False,1,609.8938333,True,True,16.98333,73.3,27.0,False,True,False
False,False,2,872.6327516000001,True,True,20.953564,72.930338,23.5,False,True,False
False,False,2,1250.0,True,True,50.817397,4.42145,65.0,False,True,False
False,False,3,850.0647667999999,True,True,26.210449,78.146105,52.5,False,True,False
True,True,1,282.7763496,False,False,24.69028,78.41889,9.9,False,False,True
True,False,2,1125.443685,False,True,19.18,72.96333,130.0,True,False,False
True,True,3,940.0535107,False,False,19.249861,72.96386600000001,130.0,True,False,False
False,False,3,1816.403521,True,True,20.26444,85.82806,130.0,False,True,False
False,True,2,1035.018113,True,True,28.6423,77.3445,60.0,True,False,False
False,True,3,1649.450183,True,True,30.594843,76.84983000000001,49.5,True,False,False
False,False,3,1948.473696,True,True,19.048979,73.078232,180.0,True,False,False
False,False,2,1250.0,True,True,19.037971,73.070481,110.0,True,False,False
False,False,1,690.1475488,True,True,18.52361,73.84778,29.0,True,False,False
False,False,2,1272.015656,True,True,12.879728,77.650297,65.0,False,True,False
False,False,3,1500.182949,True,True,12.976741,77.674509,82.0,False,True,False
True,True,2,969.6969697,False,True,19.1145,72.8712,160.0,True,False,False
False,True,2,1125.204583,True,True,12.840956,77.659441,55.0,True,False,False
False,False,1,600.0184621000001,True,True,19.235,72.8598,130.0,True,False,False
False,False,3,1670.269208,True,True,18.542235,73.828136,85.0,True,False,False
False,False,2,891.4336652999999,True,True,24.6902,78.416,520.0,True,False,False
False,True,3,1508.62069,True,True,23.169982,77.477889,35.0,False,True,False
True,True,3,1840.652117,False,True,12.928575,77.58572099999999,140.0,True,False,False
False,True,1,598.1136416,True,True,18.595456,73.946088,26.0,True,False,False
False,True,1,392.7068724,True,True,28.394375,77.35722700000001,14.0,True,False,False
False,True,3,1390.176089,True,True,28.553374,77.355611,75.0,False,True,False
True,True,2,1240.233164,False,True,18.966114,73.148278,100.0,True,False,False
False,True,2,1084.782609,True,True,28.494868,77.410298,49.9,True,False,False
False,True,2,1141.91461,True,True,19.05871,72.89969,180.0,True,False,False
False,False,2,824.5614035,True,True,13.025,80.1847,47.0,True,False,False
False,True,3,2637.227844,True,True,23.166495,72.63429000000001,86.0,False,True,False
False,False,1,630.0403226,True,True,19.147239000000003,72.909927,50.0,True,False,False
False,False,2,1102.767421,True,True,19.1849,72.8347,210.0,True,False,False
False,False,2,1050.262566,True,True,28.552626,77.33394799999999,28.0,True,False,False
False,False,1,600.0705965,True,True,19.2167,73.0833,34.0,True,False,False
True,False,9,6000.0,False,True,17.476609,78.54529699999999,240.0,False,True,False
False,False,3,1731.601732,True,True,13.070052,77.62715,120.0,True,False,False
False,False,4,3158.5596969999997,True,True,20.26444,85.82806,150.0,True,False,False
False,False,2,896.4955175000001,True,True,21.132949,79.047586,55.0,False,True,False
False,False,1,690.0878294,True,True,16.98333,73.3,22.0,False,True,False
False,False,3,1340.140396,True,True,28.634537,77.471342,42.0,False,True,False
False,True,2,706.5806208,True,True,19.1849,72.8347,150.0,True,False,False
False,False,3,1200.0,True,True,26.979452,75.765051,33.0,True,False,False
False,True,2,1080.080235,True,True,19.019169,73.01408599999999,140.0,True,False,False
False,False,2,1300.169587,True,True,20.27801,72.84170999999999,23.0,False,True,False
False,False,3,1500.154655,True,True,26.4725,80.33111,97.0,False,True,False
False,False,2,1186.2396199999998,True,True,19.040405,72.843932,260.0,True,False,False
False,True,3,1565.495208,True,True,28.431862,77.351104,49.0,True,False,False
True,False,3,1275.045537,False,True,12.894088,77.548914,70.0,False,True,False
False,False,2,1001.221001,True,True,18.440853,73.90536,41.0,True,False,False
False,False,3,1196.911197,True,True,23.810398,86.222799,21.7,False,True,False
False,False,2,951.0869565,True,True,9.930471,76.271273,42.0,True,False,False
True,True,3,2071.638599,False,True,28.551820000000003,77.324137,310.0,False,True,False
False,False,2,650.026001,True,True,16.535675,80.58343599999999,25.0,False,True,False
False,True,3,1603.849238,True,True,18.576018,73.793901,140.0,True,False,False
False,False,2,1105.083384,True,True,12.840956,77.659441,55.0,False,True,False
True,True,2,1043.275274,False,False,15.40194,74.04333000000001,58.1,False,False,False
False,False,2,1058.076652,True,True,13.061261,77.596486,45.0,False,True,False
False,False,3,1352.045182,True,True,9.994,76.292,79.0,False,True,False
False,False,4,3049.853372,True,True,28.9196,76.8972,260.0,True,False,False
False,False,2,1158.748552,True,True,20.33403,85.876609,40.0,False,True,False
True,False,2,849.9787505,False,True,19.249861,72.96386600000001,80.0,True,False,False
False,True,3,1235.330451,True,True,23.150756,77.443534,20.0,False,True,False
False,False,4,2718.8689510000004,True,True,19.05871,72.89969,650.0,True,False,False
False,True,1,720.0338839,True,True,24.69028,78.41889,68.0,True,False,False
False,False,2,984.7640282,True,True,22.756329,75.863062,26.5,False,True,False
False,False,2,800.0,True,True,18.96,72.82,350.0,True,False,False
True,False,2,1003.448276,False,False,24.49753,86.710061,29.1,False,False,False
False,False,3,1664.926931,True,False,23.162398,79.88764599999999,31.9,False,False,False
False,False,2,1180.040459,True,True,13.064,77.58,70.0,False,True,False
False,False,4,2200.282087,True,True,30.678174,76.712936,78.0,True,False,False
False,True,1,540.0795907,True,True,19.35269,72.864824,28.5,True,False,False
False,True,2,1090.1162789999998,True,True,18.96667,72.83333,60.0,True,False,False
False,True,2,1200.229161,True,True,28.406388,77.342588,41.9,True,False,False
False,False,2,950.0609013,True,True,12.261327,76.644706,39.0,False,True,False
False,False,5,5500.146671,True,True,18.536296,73.862716,750.0,True,False,False
False,False,3,1378.091873,True,True,26.832353,75.841749,31.2,True,False,False
False,False,2,1071.393786,True,True,19.038205,73.06612,110.0,True,False,False
False,True,2,1121.076233,True,True,28.587711,77.403123,65.0,False,True,False
False,False,2,1166.180758,True,True,13.0814,77.5566,60.0,False,True,False
True,True,3,1754.499968,False,True,19.05871,72.89969,270.0,True,False,False
False,False,2,712.0023249,True,True,22.486821,88.233267,24.5,False,True,False
False,False,2,958.9566552,True,True,18.50659,73.86068,75.0,False,True,False
